,time,text,user_name,user_location,retweet_cnt,favorite_cnt,hashtags,user_mentions,is_retweet
520,2021-03-08 01:22:24,RT @UnderArmour: Shooting ⭐️. @StephenCurry30 makes it 🌧 in the ATL and takes home the 2021 @NBA All-Star 3-point 🏆. https://t.co/Dcymil0qTO,PratikJadhav_11,"Mumbai, India",11,0,[],"['UnderArmour', 'StephenCurry30', 'NBA']",True
521,2021-03-08 01:22:13,RT @CCCSports: .@EouVolleyball named @underarmour Team of the Week! No. 9 Mounties 8-0 in CCC play and stand alone in 1st place. https://t.…,sadewilliamsss,,10,0,[],"['CCCSports', 'EouVolleyball', 'UnderArmour']",True
522,2021-03-08 01:22:11,RT @CCCSports: .@EouVolleyball named @underarmour Team of the Week! No. 9 Mounties 8-0 in CCC play and stand alone in 1st place. https://t.…,EouVolleyball,"La Grande, OR",10,0,[],"['CCCSports', 'EouVolleyball', 'UnderArmour']",True
523,2021-03-08 01:22:04,RT @CCCSports: .@EouVolleyball named @underarmour Team of the Week! No. 9 Mounties 8-0 in CCC play and stand alone in 1st place. https://t.…,PilonMadison,,10,0,[],"['CCCSports', 'EouVolleyball', 'UnderArmour']",True
524,2021-03-08 01:21:50,@footlocker @footlocker y’all gotta read my comment under the curry underarmour I made a little rap kinda snap 🍀🍀👌🏽 #noticeme,visualxgoon,,0,0,['noticeme'],"['footlocker', 'footlocker']",False
525,2021-03-08 01:21:29,RT @UnderArmour: Shooting ⭐️. @StephenCurry30 makes it 🌧 in the ATL and takes home the 2021 @NBA All-Star 3-point 🏆. https://t.co/Dcymil0qTO,RileyBven,,11,0,[],"['UnderArmour', 'StephenCurry30', 'NBA']",True
526,2021-03-08 01:19:08,Wilky participated in the Under Armour All-America Combine in Miami today! We are so proud of you! 🏈 #jchsramfam… https://t.co/NsiVLAj0iY,JohnCarrollHS,"Fort Pierce, FL",3,22,['jchsramfam'],[],False
527,2021-03-08 01:18:29,RT @UnderArmour: Shooting ⭐️. @StephenCurry30 makes it 🌧 in the ATL and takes home the 2021 @NBA All-Star 3-point 🏆. https://t.co/Dcymil0qTO,5tyw6q9RCY3Gc65,日本 福岡,11,0,[],"['UnderArmour', 'StephenCurry30', 'NBA']",True
528,2021-03-08 01:17:36,RT @UnderArmour: Shooting ⭐️. @StephenCurry30 makes it 🌧 in the ATL and takes home the 2021 @NBA All-Star 3-point 🏆. https://t.co/Dcymil0qTO,HermanKosta,"Belgrade, Republic of Serbia",11,0,[],"['UnderArmour', 'StephenCurry30', 'NBA']",True
529,2021-03-08 01:15:43,RT @UnderArmour: Shooting ⭐️. @StephenCurry30 makes it 🌧 in the ATL and takes home the 2021 @NBA All-Star 3-point 🏆. https://t.co/Dcymil0qTO,DvnRashad,📍2014 Forest Hills Drive ,11,0,[],"['UnderArmour', 'StephenCurry30', 'NBA']",True
530,2021-03-08 01:15:38,RT @UnderArmour: Shooting ⭐️. @StephenCurry30 makes it 🌧 in the ATL and takes home the 2021 @NBA All-Star 3-point 🏆. https://t.co/Dcymil0qTO,golden_curry30,,11,0,[],"['UnderArmour', 'StephenCurry30', 'NBA']",True
531,2021-03-08 01:14:55,.@EouVolleyball named @underarmour Team of the Week! No. 9 Mounties 8-0 in CCC play and stand alone in 1st place. https://t.co/rXActJSlbe,CCCSports,"Corvallis, Oregon",10,30,[],"['EouVolleyball', 'UnderArmour']",False
532,2021-03-08 01:14:50,Shooting ⭐️. @StephenCurry30 makes it 🌧 in the ATL and takes home the 2021 @NBA All-Star 3-point 🏆. https://t.co/Dcymil0qTO,UnderArmour,"Baltimore, MD",11,116,[],"['StephenCurry30', 'NBA']",False
533,2021-03-08 01:09:34,This guy is insane @NBAonTNT @NBA #StephenCurry #3pointcontest #curry #underarmour #nba #lebronjames #warriors… https://t.co/2rQi9gRp9Q,amazinjoker88,,0,0,"['StephenCurry', '3pointcontest', 'curry', 'underarmour', 'nba', 'lebronjames', 'warriors']","['NBAonTNT', 'NBA']",False
534,2021-03-08 00:59:49,The @UnderArmour graphics on the #AllStarWeekend2021 commercials are top notch.,mjbat1,United States,0,0,['AllStarWeekend2021'],['UnderArmour'],False
535,2021-03-08 00:52:27,"YOUR 3 POINT CHAMPION @StephenCurry30 @UnderArmour !!! 

#NBAallstarweekend #NBA https://t.co/Nqf3e2apdl",MarlonsRoom,"Wisconsin, USA",0,1,"['NBAallstarweekend', 'NBA']","['StephenCurry30', 'UnderArmour']",False
536,2021-03-08 00:50:47,And still @UnderArmour wonders why no kids wanna wear @StephenCurry30 shoes #unmarketable,0chodru,,0,0,['unmarketable'],"['UnderArmour', 'StephenCurry30']",False
537,2021-03-08 00:43:56,"Checkout this 2013-14 Tottenham Hotspur Training Shirt (M)!
#2013-14 #COYS #Spurs #Tottenham #TottenhamHotspur… https://t.co/6aR4E2dZao",TheKitmanUK,"Bristol, England",0,1,"['COYS', 'Spurs', 'Tottenham', 'TottenhamHotspur']",[],False
538,2021-03-08 00:42:13,RT @SneakerScouts: #ad The Curry 8 'Black History Month' is now available via @FinishLine for $145! (use code MARCHSWAGNESS - retail $160)…,SneakerScouts,,3,0,['ad'],"['SneakerScouts', 'FinishLine']",True
539,2021-03-08 00:36:16,@CarlosWTHR @OlgaLDiaz7 @DacioDiaz @uskidsgolf @TheTourUA @UAGolf @UnderArmour @tgfjuniorgolf @PUMAGolf… https://t.co/wXNgjJnSe5,KimEllett,,0,0,[],"['CarlosWTHR', 'OlgaLDiaz7', 'DacioDiaz', 'uskidsgolf', 'TheTourUA', 'UAGolf', 'UnderArmour', 'tgfjuniorgolf', 'PUMAGolf']",False
540,2021-03-08 00:33:02,RT @NavyWaterPolo: Love our Navy parents looking good in their @navywaterpolo @underarmour gear!  #gonavywp🇺🇸 https://t.co/QuN6Gvfb7t,KathleenSims19,United States,1,0,['gonavywp'],"['NavyWaterPolo', 'NavyWaterPolo', 'UnderArmour']",True
